1990, 3, 6, 4, 2.946620
1990, 3, 7, 5, 2.965430
1990, 3, 8, 5, 3.175460
1990, 3, 9, 5, 3.199130
1990, 3, 10, 5, 3.040690
1990, 3, 11, 5, 3.300250
1990, 3, 12, 5, 3.047690
1990, 3, 13, 5, 2.654190
1990, 3, 14, 6, 2.454500
1990, 3, 15, 6, 2.144250
1990, 3, 16, 6, 1.970910
1990, 3, 17, 7, 2.101690
1990, 3, 18, 7, 1.851860
1990, 3, 19, 7, 1.945090
1990, 3, 20, 7, 2.092940
1990, 3, 21, 7, 2.097860
1990, 3, 22, 7, 2.076760
1990, 3, 23, 7, 2.040110
1990, 3, 24, 7, 1.944570
1990, 3, 25, 7, 1.679640
1990, 3, 26, 8, 1.537780
1990, 3, 27, 8, 1.445300
1990, 3, 28, 8, 1.510540
1990, 3, 29, 1, 1.731800
1990, 3, 30, 1, 1.838270
1990, 3, 31, 1, 1.883930
1990, 4, 1, 1, 1.600750
1990, 4, 2, 1, 1.342160
1990, 4, 3, 1, 1.148460
1990, 4, 4, 2, 1.116580
1990, 4, 5, 3, 1.497940
1990, 4, 6, 3, 1.834480
1990, 4, 7, 3, 2.029400
1990, 4, 8, 3, 1.935230
1990, 4, 9, 3, 2.135230
1990, 4, 10, 3, 2.174910
1990, 4, 11, 4, 1.939080
1990, 4, 12, 4, 1.860990
1990, 4, 13, 4, 1.911440
1990, 4, 14, 4, 1.967580
1990, 4, 15, 4, 2.100010
1990, 4, 16, 5, 2.000140
1990, 4, 17, 5, 1.908640
1990, 4, 18, 6, 2.041360
1990, 4, 19, 6, 2.086290
1990, 4, 20, 6, 1.779930
1990, 4, 21, 6, 1.715730
1990, 4, 22, 6, 1.621060
1990, 4, 23, 7, 1.859310
1990, 4, 24, 7, 1.956350
1990, 4, 25, 7, 1.746780
1990, 4, 26, 8, 1.655210
1990, 4, 27, 1, 1.960530
1990, 4, 28, 1, 1.926150
1990, 4, 29, 1, 1.730030
1990, 4, 30, 2, 1.788560
1990, 5, 1, 2, 1.559540
1990, 5, 2, 1, 1.556230
1990, 5, 3, 2, 1.661560
1990, 5, 4, 2, 1.753370
1990, 5, 5, 2, 1.790730
1990, 5, 6, 1, 1.774330
1990, 5, 7, 1, 1.988470
1990, 5, 8, 2, 2.009630
1990, 5, 9, 2, 2.213410
1990, 5, 10, 2, 2.423260
1990, 5, 11, 2, 2.363740
1990, 5, 12, 3, 2.356600
1990, 5, 13, 3, 2.163780
1990, 5, 14, 3, 2.005960
1990, 5, 15, 4, 1.832440
1990, 5, 16, 4, 1.971270
1990, 5, 17, 4, 2.005760
1990, 5, 18, 4, 1.858340
1990, 5, 19, 4, 1.762540
1990, 5, 20, 4, 1.551730
1990, 5, 21, 4, 1.231370
1990, 5, 22, 4, 0.973082
1990, 5, 23, 5, 0.662459
1990, 5, 24, 4, 0.382642
1990, 5, 25, 3, 0.159931
1990, 5, 26, 2, 0.067007
1990, 5, 27, 3, 0.141525
1990, 5, 28, 4, 0.333012
1990, 5, 29, 4, 0.200587
1990, 5, 30, 4, 0.551708
1990, 5, 31, 4, 0.736513
1990, 6, 1, 4, 0.856075
1990, 6, 2, 4, 1.022970
1990, 6, 3, 4, 1.094740
1990, 6, 4, 4, 0.633163
1990, 6, 5, 3, 0.395019
1990, 6, 6, 4, 0.271312
1990, 6, 7, 6, 0.245930
1990, 6, 8, 6, 0.503604
1990, 6, 9, 6, 0.742005
1990, 6, 10, 7, 0.677259
1990, 6, 11, 7, 0.715857
1990, 6, 12, 7, 0.501337
1990, 6, 13, 7, 0.243939
1990, 6, 14, 6, 0.337743
1990, 6, 15, 6, 0.470405
1990, 6, 16, 6, 0.339119
1990, 6, 17, 6, 0.604082
1990, 6, 18, 6, 0.740903
1990, 6, 19, 6, 0.845256
1990, 6, 20, 6, 0.848436
1990, 6, 21, 6, 0.894032
1990, 6, 22, 7, 0.629067
1990, 6, 23, 7, 0.517855
1990, 6, 24, 7, 0.511636
1990, 6, 25, 6, 0.568434
1990, 6, 26, 7, 0.684501
1990, 6, 27, 7, 0.944510
1990, 6, 28, 8, 1.284490
1990, 6, 29, 8, 1.422660
1990, 6, 30, 8, 1.575450
1990, 7, 1, 8, 1.496030
1990, 7, 2, 1, 1.378650
1990, 7, 3, 1, 1.312200
1990, 7, 4, 1, 1.325580
1990, 7, 5, 1, 1.187980
1990, 7, 6, 1, 1.030850
1990, 7, 7, 1, 1.124340
1990, 7, 8, 1, 1.075540
1990, 7, 9, 1, 1.182900
1990, 7, 10, 1, 1.379850
1990, 7, 11, 1, 1.065730
1990, 7, 12, 1, 0.675004
1990, 7, 13, 8, 0.565774
1990, 7, 14, 1, 0.624873
1990, 7, 15, 1, 0.571507
1990, 7, 16, 1, 0.680540
1990, 7, 17, 1, 0.671651
1990, 7, 18, 8, 0.810373
1990, 7, 19, 1, 0.571884
1990, 7, 20, 1, 0.317863
1990, 7, 21, 2, 0.257927
1990, 7, 22, 3, 0.313409
1990, 7, 23, 3, 0.442067
1990, 7, 24, 3, 0.302713
1990, 7, 25, 4, 0.059140
1990, 7, 26, 7, 0.372455
1990, 7, 27, 7, 0.599942
1990, 7, 28, 6, 0.559006
1990, 7, 29, 6, 0.508318
1990, 7, 30, 6, 0.655457
1990, 7, 31, 5, 0.571994
1990, 8, 1, 6, 0.413685
1990, 8, 2, 7, 0.335156
1990, 8, 3, 7, 0.314196
1990, 8, 4, 7, 0.342694
1990, 8, 5, 6, 0.221511
1990, 8, 6, 7, 0.166415
1990, 8, 7, 1, 0.311530
1990, 8, 8, 1, 0.416244
1990, 8, 9, 8, 0.491791
1990, 8, 10, 8, 0.490020
1990, 8, 11, 7, 0.584501
1990, 8, 12, 6, 0.518016
1990, 8, 13, 5, 0.723214
1990, 8, 14, 5, 1.174180
1990, 8, 15, 5, 1.546410
1990, 8, 16, 5, 2.055640
1990, 8, 17, 5, 2.133200
1990, 8, 18, 5, 1.852450
1990, 8, 19, 5, 1.823710
1990, 8, 20, 6, 1.700560
1990, 8, 21, 6, 1.572750
1990, 8, 22, 6, 1.566330
1990, 8, 23, 6, 1.495780
1990, 8, 24, 7, 1.305610
1990, 8, 25, 6, 1.163810
1990, 8, 26, 6, 0.800995
1990, 8, 27, 7, 0.307442
1990, 8, 28, 1, 0.145109
1990, 8, 29, 4, 0.063256
1990, 8, 30, 3, 0.512709
1990, 8, 31, 3, 0.735645
1990, 9, 1, 3, 0.665427
1990, 9, 2, 3, 0.626743
1990, 9, 3, 3, 0.691726
1990, 9, 4, 3, 0.559142
1990, 9, 5, 2, 0.323549
1990, 9, 6, 2, 0.244261
1990, 9, 7, 8, 0.296428
1990, 9, 8, 1, 0.368161
1990, 9, 9, 1, 0.565413
1990, 9, 10, 1, 0.706917
1990, 9, 11, 1, 0.736213
1990, 9, 12, 1, 0.728598
1990, 9, 13, 2, 0.716758
1990, 9, 14, 2, 0.527359
1990, 9, 15, 2, 0.489066
1990, 9, 16, 2, 0.436267
1990, 9, 17, 2, 0.435374
1990, 9, 18, 3, 0.836539
1990, 9, 19, 3, 1.200760
1990, 9, 20, 2, 1.313630
1990, 9, 21, 2, 1.221720
1990, 9, 22, 3, 1.245300
1990, 9, 23, 2, 1.370650
1990, 9, 24, 2, 1.482250
1990, 9, 25, 3, 1.378980
1990, 9, 26, 3, 1.143270
1990, 9, 27, 3, 0.714894
1990, 9, 28, 3, 0.645148
1990, 9, 29, 3, 0.848792
1990, 9, 30, 3, 0.752632
1990, 10, 1, 4, 0.654495
1990, 10, 2, 5, 0.768192
1990, 10, 3, 5, 0.976145
1990, 10, 4, 6, 1.101280
1990, 10, 5, 6, 1.122750
1990, 10, 6, 6, 0.942404
1990, 10, 7, 7, 0.625166
1990, 10, 8, 1, 0.612042
1990, 10, 9, 1, 1.050300
1990, 10, 10, 1, 1.124690
1990, 10, 11, 1, 1.170090
1990, 10, 12, 1, 1.114370
1990, 10, 13, 1, 1.083260
1990, 10, 14, 1, 1.370270
1990, 10, 15, 1, 1.402320
1990, 10, 16, 1, 1.508630
1990, 10, 17, 1, 1.620610
1990, 10, 18, 2, 1.742350
1990, 10, 19, 2, 1.575570
1990, 10, 20, 2, 1.690250
1990, 10, 21, 2, 1.861300
1990, 10, 22, 1, 1.942560
1990, 10, 23, 1, 2.016750
1990, 10, 24, 1, 2.136180
1990, 10, 25, 2, 2.027350
1990, 10, 26, 2, 1.981730
1990, 10, 27, 2, 1.688030
1990, 10, 28, 2, 1.611130
1990, 10, 29, 2, 1.812010
1990, 10, 30, 2, 1.885680
1990, 10, 31, 3, 1.807970
1990, 11, 1, 3, 1.757030
1990, 11, 2, 3, 1.773310
1990, 11, 3, 3, 1.659710
1990, 11, 4, 3, 1.207440
1990, 11, 5, 4, 0.973768
1990, 11, 6, 4, 0.875360
1990, 11, 7, 4, 0.901178
1990, 11, 8, 4, 0.984466
1990, 11, 9, 5, 0.852344
1990, 11, 10, 5, 1.078590
1990, 11, 11, 5, 0.928544
1990, 11, 12, 6, 1.077330
1990, 11, 13, 6, 1.339880
1990, 11, 14, 7, 1.595040
1990, 11, 15, 7, 1.944210
1990, 11, 16, 7, 2.029350
1990, 11, 17, 7, 2.035520
1990, 11, 18, 7, 1.769470
1990, 11, 19, 7, 1.968280
1990, 11, 20, 8, 2.102290
1990, 11, 21, 8, 2.188440
1990, 11, 22, 8, 2.001430
1990, 11, 23, 8, 1.883810
1990, 11, 24, 8, 1.392530
1990, 11, 25, 8, 1.153040
1990, 11, 26, 7, 0.877041
1990, 11, 27, 7, 0.880056
1990, 11, 28, 7, 1.025720
1990, 11, 29, 7, 1.225140
1990, 11, 30, 7, 1.263220
1990, 12, 1, 7, 1.331720
1990, 12, 2, 8, 1.388570
1990, 12, 3, 8, 1.800330
1990, 12, 4, 8, 1.930180
1990, 12, 5, 1, 1.718580
1990, 12, 6, 1, 1.779240
1990, 12, 7, 1, 2.018380
1990, 12, 8, 1, 2.104530
1990, 12, 9, 2, 1.785320
1990, 12, 10, 2, 1.793150
1990, 12, 11, 2, 1.694310
1990, 12, 12, 2, 1.510110
1990, 12, 13, 3, 1.477040
1990, 12, 14, 3, 1.564100
1990, 12, 15, 3, 1.456920
1990, 12, 16, 3, 1.232190
1990, 12, 17, 4, 1.383310
1990, 12, 18, 4, 1.319280
1990, 12, 19, 5, 1.183680
1990, 12, 20, 5, 1.097800
1990, 12, 21, 5, 1.037000
1990, 12, 22, 6, 0.714290
1990, 12, 23, 6, 0.938627
1990, 12, 24, 7, 1.072270
1990, 12, 25, 7, 1.056480
1990, 12, 26, 7, 1.018880
1990, 12, 27, 7, 0.910481
1990, 12, 28, 7, 0.899755
1990, 12, 29, 7, 0.696047
1990, 12, 30, 7, 0.742811
1990, 12, 31, 7, 0.639360
1991, 1, 1, 7, 0.600715
1991, 1, 2, 6, 0.387026
1991, 1, 3, 6, 0.290571
1991, 1, 4, 5, 0.381975
1991, 1, 5, 4, 0.557457
1991, 1, 6, 4, 0.600959
1991, 1, 7, 4, 0.733475
1991, 1, 8, 4, 0.874742
1991, 1, 9, 5, 0.843474
1991, 1, 10, 5, 0.682586
1991, 1, 11, 5, 0.509820
1991, 1, 12, 5, 0.397632
1991, 1, 13, 5, 0.099681
1991, 1, 14, 2, 0.388381
1991, 1, 15, 2, 0.899165
1991, 1, 16, 2, 1.002580
1991, 1, 17, 2, 1.214630
1991, 1, 18, 2, 1.207260
1991, 1, 19, 2, 1.311790
1991, 1, 20, 3, 1.330350
1991, 1, 21, 3, 1.275310
1991, 1, 22, 4, 1.450650
1991, 1, 23, 4, 1.705640
1991, 1, 24, 4, 1.771130
1991, 1, 25, 4, 1.578410
1991, 1, 26, 4, 1.287000
1991, 1, 27, 4, 1.161670
1991, 1, 28, 5, 1.254090
1991, 1, 29, 5, 1.157530
1991, 1, 30, 5, 1.089290
1991, 1, 31, 5, 0.900393
1991, 2, 1, 5, 0.908824
1991, 2, 2, 5, 0.923069
1991, 2, 3, 5, 1.060260
1991, 2, 4, 5, 1.079540
1991, 2, 5, 5, 0.985777
1991, 2, 6, 5, 0.852776
1991, 2, 7, 5, 1.028850
1991, 2, 8, 5, 1.033930
1991, 2, 9, 5, 0.848799
1991, 2, 10, 6, 0.929628
1991, 2, 11, 6, 0.807785
1991, 2, 12, 5, 0.779443
1991, 2, 13, 5, 0.739947
1991, 2, 14, 5, 1.014560
1991, 2, 15, 5, 1.187040
1991, 2, 16, 5, 1.517810
1991, 2, 17, 5, 1.667520
1991, 2, 18, 5, 1.744410
1991, 2, 19, 5, 1.710020
1991, 2, 20, 5, 1.736730
1991, 2, 21, 5, 1.903590
1991, 2, 22, 6, 1.896040
1991, 2, 23, 5, 1.849480
1991, 2, 24, 6, 1.414230
1991, 2, 25, 6, 1.151420
1991, 2, 26, 7, 1.042210
1991, 2, 27, 7, 1.271400
1991, 2, 28, 7, 1.186700
1991, 3, 1, 7, 1.310950
1991, 3, 2, 7, 1.229460
1991, 3, 3, 8, 1.261810
1991, 3, 4, 8, 1.316040
1991, 3, 5, 8, 1.094830
1991, 3, 6, 8, 0.861046
1991, 3, 7, 8, 0.798219
1991, 3, 8, 8, 0.789396
1991, 3, 9, 8, 0.840879
1991, 3, 10, 8, 0.672480
1991, 3, 11, 8, 0.399131
1991, 3, 12, 2, 0.397817
1991, 3, 13, 2, 0.419852
1991, 3, 14, 3, 0.294824
1991, 3, 15, 3, 0.495028
1991, 3, 16, 2, 0.615354
1991, 3, 17, 1, 0.732002
1991, 3, 18, 1, 0.786755
1991, 3, 19, 1, 0.393423
1991, 3, 20, 2, 0.497794
1991, 3, 21, 2, 0.714623
1991, 3, 22, 2, 0.805608
1991, 3, 23, 2, 0.889882
1991, 3, 24, 2, 1.021510
1991, 3, 25, 1, 1.197220
1991, 3, 26, 2, 1.587630
1991, 3, 27, 2, 2.000090
1991, 3, 28, 2, 2.160900
1991, 3, 29, 2, 2.018300
1991, 3, 30, 2, 1.935100
1991, 3, 31, 3, 1.812350
1991, 4, 1, 3, 1.783870
1991, 4, 2, 3, 1.522230
1991, 4, 3, 3, 1.037990
1991, 4, 4, 3, 0.843919
1991, 4, 5, 3, 0.854986
1991, 4, 6, 3, 0.683387
1991, 4, 7, 2, 0.548092
1991, 4, 8, 2, 0.532185
1991, 4, 9, 3, 0.384575
1991, 4, 10, 3, 0.555003
1991, 4, 11, 4, 0.589497
1991, 4, 12, 4, 0.678979
1991, 4, 13, 4, 0.697456
1991, 4, 14, 4, 0.996728
1991, 4, 15, 4, 1.215550
1991, 4, 16, 4, 1.312120
1991, 4, 17, 4, 1.388130
1991, 4, 18, 4, 1.439880
1991, 4, 19, 4, 1.481300
1991, 4, 20, 4, 1.514400
1991, 4, 21, 4, 1.336030
1991, 4, 22, 4, 1.241440
1991, 4, 23, 5, 1.119370
1991, 4, 24, 5, 1.094230
1991, 4, 25, 5, 1.208620
1991, 4, 26, 5, 1.184080
1991, 4, 27, 5, 1.318750
1991, 4, 28, 5, 1.310400
1991, 4, 29, 6, 1.135120
1991, 4, 30, 5, 1.211230
1991, 5, 1, 6, 1.428910
1991, 5, 2, 6, 1.388490
1991, 5, 3, 6, 0.878970
1991, 5, 4, 6, 0.765105
1991, 5, 5, 6, 0.628042
1991, 5, 6, 7, 0.858884
1991, 5, 7, 7, 1.004450
1991, 5, 8, 7, 1.380940
1991, 5, 9, 7, 1.599050
1991, 5, 10, 7, 1.604850
1991, 5, 11, 7, 1.841190
1991, 5, 12, 8, 1.818440
1991, 5, 13, 8, 1.781890
1991, 5, 14, 8, 1.923180
1991, 5, 15, 8, 2.225740
1991, 5, 16, 1, 2.561360
1991, 5, 17, 1, 2.736890
1991, 5, 18, 1, 2.821550
1991, 5, 19, 1, 2.810460
1991, 5, 20, 1, 2.546050
1991, 5, 21, 2, 2.371600
1991, 5, 22, 2, 1.961310
1991, 5, 23, 2, 2.097280
1991, 5, 24, 2, 2.036080
1991, 5, 25, 2, 1.845280
1991, 5, 26, 2, 1.551490
1991, 5, 27, 2, 1.519220
1991, 5, 28, 2, 1.593760
1991, 5, 29, 2, 1.823990
1991, 5, 30, 2, 1.745740
1991, 5, 31, 3, 1.698430
1991, 6, 1, 3, 1.687180
1991, 6, 2, 3, 1.337360
1991, 6, 3, 4, 1.133360
1991, 6, 4, 4, 0.900980
1991, 6, 5, 5, 1.057780
1991, 6, 6, 5, 1.064970
1991, 6, 7, 5, 1.270210
1991, 6, 8, 5, 1.361510
1991, 6, 9, 5, 1.388960
1991, 6, 10, 5, 1.239250
1991, 6, 11, 5, 1.109180
1991, 6, 12, 6, 1.168890
1991, 6, 13, 6, 1.207940
1991, 6, 14, 7, 1.331950
1991, 6, 15, 7, 1.464360
1991, 6, 16, 7, 1.331080
1991, 6, 17, 7, 1.455320
1991, 6, 18, 7, 1.643440
1991, 6, 19, 7, 1.650980
1991, 6, 20, 7, 1.646620
1991, 6, 21, 8, 1.783030
1991, 6, 22, 8, 1.991820
1991, 6, 23, 8, 1.855380
1991, 6, 24, 8, 1.804310
1991, 6, 25, 1, 1.901260
1991, 6, 26, 1, 1.843870
1991, 6, 27, 1, 1.633140
1991, 6, 28, 1, 1.411270
1991, 6, 29, 1, 1.239930
1991, 6, 30, 1, 1.087530
1991, 7, 1, 1, 0.796532
1991, 7, 2, 2, 0.733525
1991, 7, 3, 2, 0.513123
1991, 7, 4, 2, 0.415157
1991, 7, 5, 1, 0.435719
1991, 7, 6, 2, 0.247123
1991, 7, 7, 4, 0.050665
1991, 7, 8, 4, 0.027216
1991, 7, 9, 1, 0.261598
1991, 7, 10, 1, 0.474790
1991, 7, 11, 8, 0.460773
1991, 7, 12, 8, 0.589482
1991, 7, 13, 8, 0.489527
1991, 7, 14, 7, 0.353718
1991, 7, 15, 7, 0.225443
1991, 7, 16, 6, 0.237103
1991, 7, 17, 6, 0.589248
1991, 7, 18, 5, 0.891247
1991, 7, 19, 5, 1.096850
1991, 7, 20, 5, 1.124730
1991, 7, 21, 5, 1.074490
1991, 7, 22, 6, 1.123530
1991, 7, 23, 6, 0.947463
1991, 7, 24, 6, 0.817825
1991, 7, 25, 6, 0.839389
1991, 7, 26, 7, 0.891798
1991, 7, 27, 7, 0.765587
1991, 7, 28, 7, 0.980316
1991, 7, 29, 8, 0.994461
1991, 7, 30, 8, 0.790564
1991, 7, 31, 1, 0.871466
1991, 8, 1, 2, 0.895576
1991, 8, 2, 2, 0.790646
1991, 8, 3, 1, 0.731702
1991, 8, 4, 2, 0.741163
1991, 8, 5, 2, 0.593242
1991, 8, 6, 2, 0.656265
1991, 8, 7, 2, 0.536273
1991, 8, 8, 3, 0.717826
1991, 8, 9, 3, 0.419481
1991, 8, 10, 4, 0.344683
1991, 8, 11, 5, 0.559341
1991, 8, 12, 5, 0.810702
1991, 8, 13, 5, 1.044050
1991, 8, 14, 5, 1.353110
1991, 8, 15, 5, 1.665350
1991, 8, 16, 5, 1.700780
1991, 8, 17, 5, 1.793360
1991, 8, 18, 5, 1.589830
1991, 8, 19, 5, 1.512580
1991, 8, 20, 5, 1.552470
1991, 8, 21, 5, 1.698770
1991, 8, 22, 4, 2.080380
1991, 8, 23, 5, 2.343630
1991, 8, 24, 5, 2.588240
1991, 8, 25, 5, 2.371640
1991, 8, 26, 5, 1.821870
1991, 8, 27, 5, 1.577060
1991, 8, 28, 5, 1.626990
1991, 8, 29, 5, 1.683180
1991, 8, 30, 5, 1.368450
1991, 8, 31, 6, 0.985665
1991, 9, 1, 6, 1.051660
1991, 9, 2, 6, 1.325080
1991, 9, 3, 5, 1.425270
1991, 9, 4, 5, 1.543430
1991, 9, 5, 5, 1.745560
1991, 9, 6, 5, 2.098790
1991, 9, 7, 6, 2.173260
1991, 9, 8, 6, 1.726980
1991, 9, 9, 6, 1.695360
1991, 9, 10, 6, 1.990960
1991, 9, 11, 7, 2.132150
1991, 9, 12, 7, 2.155660
1991, 9, 13, 7, 2.195660
1991, 9, 14, 7, 2.308700
1991, 9, 15, 7, 2.308690
1991, 9, 16, 7, 2.058360
1991, 9, 17, 8, 1.796420
1991, 9, 18, 8, 1.537840
1991, 9, 19, 8, 1.376740
1991, 9, 20, 8, 1.106400
1991, 9, 21, 8, 1.016010
1991, 9, 22, 8, 0.976146
1991, 9, 23, 8, 0.613645
1991, 9, 24, 1, 0.277148
1991, 9, 25, 8, 0.295493
1991, 9, 26, 1, 0.285052
1991, 9, 27, 8, 0.185476
1991, 9, 28, 8, 0.369984
1991, 9, 29, 8, 0.565343
1991, 9, 30, 8, 0.849606
1991, 10, 1, 8, 1.087970
1991, 10, 2, 8, 1.277620
1991, 10, 3, 1, 1.190250
1991, 10, 4, 1, 1.296340
1991, 10, 5, 1, 1.511630
1991, 10, 6, 1, 1.356820
1991, 10, 7, 1, 1.365710
1991, 10, 8, 2, 1.326050
1991, 10, 9, 2, 1.511420
1991, 10, 10, 2, 1.780600
1991, 10, 11, 2, 1.904020
1991, 10, 12, 3, 1.753940
1991, 10, 13, 3, 1.731400
1991, 10, 14, 3, 1.501040
1991, 10, 15, 3, 1.327800
1991, 10, 16, 3, 1.277590
1991, 10, 17, 3, 1.102260
1991, 10, 18, 3, 1.147710
1991, 10, 19, 3, 1.248810
1991, 10, 20, 3, 1.244670
1991, 10, 21, 4, 1.106800
1991, 10, 22, 4, 0.934463
1991, 10, 23, 4, 0.932222
1991, 10, 24, 4, 0.821938
1991, 10, 25, 4, 0.859818
1991, 10, 26, 5, 0.837864
1991, 10, 27, 5, 0.762128
1991, 10, 28, 5, 0.872043
1991, 10, 29, 5, 0.551928
1991, 10, 30, 6, 0.415599
1991, 10, 31, 7, 0.491157
1991, 11, 1, 7, 0.643816
1991, 11, 2, 7, 0.722461
1991, 11, 3, 6, 0.826426
1991, 11, 4, 6, 0.495162
1991, 11, 5, 7, 0.416830
1991, 11, 6, 7, 0.581834
1991, 11, 7, 7, 0.873088
1991, 11, 8, 7, 1.058390
1991, 11, 9, 7, 1.127310
1991, 11, 10, 7, 1.229900
1991, 11, 11, 7, 1.336560
1991, 11, 12, 7, 1.499620
1991, 11, 13, 8, 1.439210
1991, 11, 14, 8, 1.605470
1991, 11, 15, 8, 1.478440
1991, 11, 16, 8, 1.375000
1991, 11, 17, 8, 1.330170
1991, 11, 18, 8, 1.222350
1991, 11, 19, 1, 0.924105
1991, 11, 20, 1, 0.736632
1991, 11, 21, 1, 0.559686
1991, 11, 22, 1, 0.305506
1991, 11, 23, 8, 0.195310
1991, 11, 24, 7, 0.331613
1991, 11, 25, 7, 0.276922
1991, 11, 26, 7, 0.782362
1991, 11, 27, 7, 1.017150
1991, 11, 28, 7, 0.917540
1991, 11, 29, 7, 1.090970
1991, 11, 30, 7, 1.305320
1991, 12, 1, 8, 1.613630
1991, 12, 2, 8, 1.576130
1991, 12, 3, 8, 1.388170
1991, 12, 4, 8, 1.320910
1991, 12, 5, 8, 1.234910
1991, 12, 6, 8, 1.234280
1991, 12, 7, 8, 1.490070
1991, 12, 8, 7, 1.589100
1991, 12, 9, 8, 1.868000
1991, 12, 10, 8, 2.042040
1991, 12, 11, 8, 2.110710
1991, 12, 12, 8, 2.260490
1991, 12, 13, 8, 2.300540
1991, 12, 14, 8, 2.190500
1991, 12, 15, 1, 1.884790
1991, 12, 16, 1, 1.799140
1991, 12, 17, 1, 1.815940
1991, 12, 18, 1, 1.979220
1991, 12, 19, 2, 1.999490
1991, 12, 20, 2, 2.134180
1991, 12, 21, 2, 2.287320
1991, 12, 22, 3, 2.215430
1991, 12, 23, 3, 2.155180
1991, 12, 24, 3, 1.934480
1991, 12, 25, 3, 1.756890
1991, 12, 26, 3, 1.787980
1991, 12, 27, 3, 1.404920
1991, 12, 28, 3, 1.032510
1991, 12, 29, 3, 0.913554
1991, 12, 30, 4, 0.540898
1991, 12, 31, 5, 0.471683
1992, 1, 1, 5, 0.459428
1992, 1, 2, 5, 0.422291
1992, 1, 3, 6, 0.402992
1992, 1, 4, 6, 0.617332
1992, 1, 5, 6, 0.820409
1992, 1, 6, 6, 1.013530
1992, 1, 7, 6, 1.021800
1992, 1, 8, 6, 1.317260
1992, 1, 9, 7, 1.694380
1992, 1, 10, 7, 2.077580
1992, 1, 11, 7, 2.115460
1992, 1, 12, 7, 2.242540
1992, 1, 13, 8, 2.486680
1992, 1, 14, 8, 2.361680
1992, 1, 15, 8, 2.282020
1992, 1, 16, 8, 2.257550
1992, 1, 17, 8, 1.984800
1992, 1, 18, 8, 1.739430
1992, 1, 19, 8, 1.875910
1992, 1, 20, 1, 1.844300
1992, 1, 21, 1, 1.705780
1992, 1, 22, 1, 1.801890
1992, 1, 23, 8, 1.973810
1992, 1, 24, 8, 2.115470
1992, 1, 25, 1, 2.285040
1992, 1, 26, 1, 2.497480
1992, 1, 27, 1, 2.334150
1992, 1, 28, 1, 2.175490
1992, 1, 29, 1, 1.985100
1992, 1, 30, 1, 1.639740
1992, 1, 31, 1, 1.570120
1992, 2, 1, 1, 1.317870
1992, 2, 2, 1, 1.181330
1992, 2, 3, 1, 1.140800
1992, 2, 4, 1, 0.975146
1992, 2, 5, 1, 0.990781
1992, 2, 6, 1, 0.688238
1992, 2, 7, 1, 0.477135
1992, 2, 8, 1, 0.673908
1992, 2, 9, 1, 0.897800
1992, 2, 10, 1, 0.897024
1992, 2, 11, 2, 0.357425
1992, 2, 12, 4, 0.789544
1992, 2, 13, 4, 1.101450
1992, 2, 14, 4, 0.948526
1992, 2, 15, 5, 1.004680
1992, 2, 16, 4, 1.259230
